Index_novo,product_id,title_orig,price,retail_price,units_sold,uses_ad_boosts,rating,rating_count,rating_five_count,rating_four_count,rating_three_count,rating_two_count,rating_one_count,tags,product_color,product_variation_inventory,countries_shipped_to,inventory_total,merchant_rating_count,merchant_rating,units_sold_EscalaFix,rating_Base1000Fix,product_color_GroupedColourFix,product_color_GroupedByImpactFix,urgency_textTierFix,badges_countFix,badge_local_productFix,badge_product_qualityFix,badge_fast_shippingFix,uses_ad_boostsFix,shipping_option_nameFix,shipping_option_priceFix,shipping_is_expressFix,product_variation_size_idFix,tagsTypesFix,tagsMaterialFix,has_urgency_bannerFix,origin_countryFix,retail_price_DifFix,retail_price_DIFP_Fix,uses_ad_boosts_Fix
1077,58e85a652ab02a1908608ab8,Women Summer Sleeveless Lace Casual Evening Party Cocktail Short Mini Dress,8,84,10000,0,3.31,1554,528,283,245,144,354,"Summer,sleeveless,Shorts,Lace,Cocktail,Mini,Dress,Lace Dress,V Neckdress,Women's Fashion,Mini dress,beach dress,Party Dress,lacedresswhite,party,Casual,evening party dress,Women",white,50,37,50,80713,4.187813611,4. Alto(10000),662,Branco,1. Baixo Impacto,None,0,FALSE,FALSE,FALSE,0,Standard Delivery,2. Barato,2. Normal,06. P (S),"Vestido, Shorts","Algodão/Poliéster, Algodão/Viscose, Renda, Poliéster/Elastano, Poliéster, Algodão",FALSE,CN,retail_maior,950,FALSE
1078,5c1b6e19c96aa87c20e6a32c,Summer Holidy Lady Floral Printed Dress Sexy Deep V-Neck Sleeveless Party Mini Dress,16,14,1000,0,3.16,370,114,55,72,35,94,"Deep V-Neck,Mini,Summer,Dress,summer dress,Women's Fashion,Floral dress,Mini dress,beach dress,Party Dress,V-neck,party,sleeveless,Floral,women dress,sexy,V-neck Dresses,printed",lightblue,47,27,50,47356,4.056888251,3. Médio(1000),632,Azul,3. Médio Impacto,None,0,FALSE,FALSE,FALSE,0,Standard Delivery,2. Barato,2. Normal,06. P (S),Vestido,"Algodão/Poliéster, Algodão/Viscose, Poliéster/Elastano, Poliéster/Viscose, Poliéster, Algodão",FALSE,CN,price_maior,-12,FALSE
1079,5bf651b7107ad060df8d82fd,Women Summer Tassel Patchwork Loose Dress Sexy Short Sleeve Off Shoulder Halter Dress Plus Size S-5XL,8,7,1000,0,3.98,234,126,43,27,10,28,"Summer,Tassels,Plus Size,halter dress,Halter,Sleeve,Dresses,Pleated,summer dress,short sleeves,Mini dress,tasseldre,Shorts,off shoulder,sexy,Dress,women dress,Women,Women's Fashion,loose dress,casual dress",purple,3,27,50,47356,4.056888251,3. Médio(1000),796,Roxo,3. Médio Impacto,Scarcity,0,FALSE,FALSE,FALSE,0,Standard Delivery,2. Barato,2. Normal,05. P (XS),"Vestido, Camiseta, Shorts","Algodão/Poliéster, Algodão/Viscose, Viscose/Algodão, Poliéster/Elastano, Algodão",TRUE,CN,price_maior,-12,FALSE
1082,5d5df4f9ab3178058cbd5906,Women Summer Autumn Printed Plus Size Loose Casual Trousers Harlon Pants Long Pants,11,10,100,0,3.24,96,31,15,15,16,19,"Summer,trousers,casualtrouser,Casual pants,pantsforwomen,Long pants,pantalonfemme,pants,widelegpant,baggypant,harem pants,Women's Fashion,Plus Size,women yoga pants,printed,Casual,Women",armygreen,50,40,50,2282,4.210341805,2. Baixo(100),648,Verde,3. Médio Impacto,None,0,FALSE,FALSE,FALSE,0,Standard Delivery,2. Barato,2. Normal,06. P (S),Calça,"Algodão/Poliéster, Poliéster, Algodão, Nilon/Elastano",FALSE,CN,price_maior,-9,FALSE
1083,5be393792655325c8004cf82,Women's Sleeveless Floral Print Ruffle Tops Ladies Summer Fashion Casual Bandages Camisole Tunic Top Blouse  Plus Size S-5XL,11,10,10000,0,4.02,2050,1089,392,268,126,175,"Summer,Fashion,ruffle,tunic top,Spaghetti Strap,tank top,Cool T-Shirts,Women's Fashion,Plus Size,sleeveless tops,Summer Fashion,tunic,Casual,blouse,Floral print,Tops,ruffle crop top,Floral,Print,sleeveless,Ladies,tops for women",white,50,41,50,21485,4.146241564,4. Alto(10000),804,Branco,1. Baixo Impacto,None,1,TRUE,FALSE,FALSE,0,Standard Delivery,2. Barato,2. Normal,06. P (S),"Blusa, Camiseta, Camisa, Top, Regata, Túnica","Poliéster/Viscose, Algodão/Poliéster, Algodão, Poliéster, Poliéster/Elastano, Algodão/Viscose",FALSE,CN,price_maior,-9,FALSE
1085,5e9bf36aecb3b56809e83a36,Women Summer Casual Platform Wedge Sandals Open Toe Shoes Ankle Strap Sandals Plus Size 35-43,16,16,100,0,3.82,50,26,7,7,2,8,"wedge,sandals for women,Sandals,Platform Shoes,Womens Shoes,Summer,Plus Size,Women's Fashion,espadrille,sandaliasfeminina,open toe,Shoes,Ankle Strap,Ankle,Wedge Sandals,Casual,Women",white,50,25,50,7676,4.039473684,2. Baixo(100),764,Branco,1. Baixo Impacto,None,0,FALSE,FALSE,FALSE,0,Standard Delivery,2. Barato,2. Normal,15. Calçados / Numerações,Não Especificado,"Algodão/Poliéster, Algodão",FALSE,CN,iguais,0,FALSE
1086,5eaba913c039171aeb0732f8,Summer Fashion Womens Print 2pc Set Ladies Casual Round Neck Short Sleeve T Shirt and Shorts,14,51,100,0,3.75,36,18,5,4,4,5,"Summer,Shorts,Shirt,Sleeve,sportsset,short sleeves,Two piece set,Round neck,Ladies,women shorts,Fashion,women t shirt,Casual,Print,tracksuitsforwomen,runningset,Necks",black,50,42,50,16885,3.897897542,2. Baixo(100),750,Preto,4. Alto Impacto,None,0,FALSE,FALSE,FALSE,0,Standard Delivery,2. Barato,2. Normal,06. P (S),"Camisa, Camiseta, Shorts, Conjunto/Terno","Algodão/Poliéster, Poliéster, Poliéster/Algodão, Algodão",FALSE,CN,retail_maior,264,FALSE
1087,5ef2f90ca888ba40baf3bd16,XS-8XL Women's Fashion Summer Dresses Polka Dot Printed V-neck Dress Casual Party Dress Elegant Ladies Loose Cotton Dresses Plus Size Short Sleeve Dresses,3,7,100,1,3.67,6,2,2,0,2,0,"Summer,Plus Size,Print Dresses,plus size dress,Dress,casual dresses,V-neck,short sleeves,Elegant,Women's Fashion,Party Dress,printed,Elegant Dress,Casual,Cotton,party,Shorts,Sleeve,polka dot,summer dress,Polkas,Cotton Dress,Ladies,women dress,Short Sleeved,Fashion,loose dress",grey,5,19,50,1284,3.975077882,2. Baixo(100),734,Cinzento,2. Baixo a Médio Impacto,None,0,FALSE,FALSE,FALSE,1,Standard Delivery,2. Barato,2. Normal,05. P (XS),"Vestido, Camiseta, Shorts","Algodão/Poliéster, Algodão/Viscose, Algodão, Viscose/Algodão, Poliéster, Poliéster/Elastano, Poliéster/Viscose",FALSE,CN,retail_maior,133,TRUE
1089,5c837b60bec7771428a98865,Summer Fashion Women Sexy Sleeveless Shirt V-Neck Casual Cotton Button Tank Tops,5.82,58,1000,1,3.93,623,295,147,81,44,56,"blouse,Summer,Cotton,Plus Size,Tank,Shirt,Tops,topsamptshirt,Women's Fashion,casual shirt,Casual,T Shirts,Fashion,sleeveless tops,Women,sleeveless,V-neck,sexy,Loose tank tops,button,vneckshirt",orange,50,61,50,1663,4.071557426,3. Médio(1000),786,Laranja/Amarelo,3. Médio Impacto,None,0,FALSE,FALSE,FALSE,1,Standard Delivery,2. Barato,2. Normal,06. P (S),"Blusa, Camisa, Top, Camiseta, Regata","Poliéster/Viscose, Plástico/Metal, Algodão/Poliéster, Algodão, Poliéster/Elastano",FALSE,CN,retail_maior,897,TRUE
1091,5ec39565bb9e684ea7371e7c,Women Fashion Loose Casual Sleeveless Floral Print Round Neck Tops Summer Vest Camisole Casual Plus Size Loose Tank Tops,11,17,100,0,4.67,3,2,1,0,0,0,"Summer,Vest,Fashion,Floral print,camisole,Tank,Tops,Loose,Print,Round neck,Floral,Women's Fashion,Plus Size,Women,women clothes,sleeveless,womens tank tops,Casual,Necks",red,50,14,50,1279,3.70758405,2. Baixo(100),934,Vermelho,4. Alto Impacto,None,0,FALSE,FALSE,FALSE,0,Standard Delivery,2. Barato,2. Normal,06. P (S),"Camisete, Regata, Top","Algodão/Poliéster, Poliéster/Viscose, Poliéster, Algodão",FALSE,CN,retail_maior,55,FALSE
1092,5d22a5c3b1ae313fdb4801da,Fashion Women Round Neck Summer Polka Dot Printed Sleeveless Dress Ladies Casual Mid-length Plus Size Dress,11,10,5000,1,3.87,901,400,210,144,64,83,"Summer,Plus Size,Necks,Dresses,polka dot,Polkas,Round neck,Ladies,Women's Fashion,Sleeveless dress,printed,sleeveless,Dress,summer dresses,Fashion,Casual,Women",green,50,35,50,12441,3.924684511,4. Alto(10000),774,Verde,3. Médio Impacto,Scarcity,0,FALSE,FALSE,FALSE,1,Standard Delivery,2. Barato,2. Normal,06. P (S),Vestido,"Algodão/Poliéster, Poliéster, Algodão/Viscose, Algodão",TRUE,CN,price_maior,-9,TRUE
1093,5eb24bea7fc03e380f0509a1,Plus Size S-5XL Slim Fit Casual Classic Shorts Jeans Summer Sexy Women's Fashion High Waist Washed Denim Shorts,1.86,2,1000,1,3.78,36,20,2,5,4,5,"Women Pants,womens jeans,Fashion,Summer,Denim,slim,Hot pants,Women's Fashion,Plus Size,sexy,Casual,Slim Fit,Shorts,Waist,skinnyshort,Classics,Short pants,summerpant,Denim Shorts,high waist,solid color,Jeans",black,50,42,50,45524,3.972937352,3. Médio(1000),756,Preto,4. Alto Impacto,Scarcity,0,FALSE,FALSE,FALSE,1,Standard Delivery,2. Barato,2. Normal,03. PP (XXXS),"Jeans, Calça, Shorts","Algodão/Poliéster, Denim, Poliéster/Elastano, Algodão/Elastano, Algodão",TRUE,CN,retail_maior,8,TRUE
1095,5eb4dc8ec1231404c92d7eae,Summer 2020 Fashionable Women's Solid Color Vest Sleeveless Halter V-Neck Top,8,33,50,1,5,0,0,0,0,0,0,"Mini,Vest,Fashion,Tank,Halter,Summer,womemstop,Tops,tank top,#top #crop,tankvest,V-neck,sleeveless",khaki,50,41,50,9395,4.110058542,2. Baixo(100),1000,Tons Neutros,2. Baixo a Médio Impacto,None,0,FALSE,FALSE,FALSE,1,Standard Delivery,2. Barato,2. Normal,06. P (S),"Regata, Top","Algodão/Poliéster, Algodão",FALSE,CN,retail_maior,312,TRUE
1096,5efc475047f98d45ef7fa1f2,NEW Summer Women s Fashion Loose Shorts Elastic Waist Short Pants Casual Shorts,3.71,5,10,0,5,1,1,0,0,0,0,"Summer,baggyshort,Shorts,Waist,Elastic,beachpant,casualshort,Short pants,pants,summer shorts,elasticshort,Womens shorts,solidcolorshort,Women's Fashion,elastic waist,strappingshort,Fashion,Casual,plussizeshort,Women",black,15,135,50,60,4.2,1. Micro(10),1000,Preto,4. Alto Impacto,None,0,FALSE,FALSE,FALSE,0,Standard Delivery,2. Barato,2. Normal,05. P (XS),"Calça, Shorts","Algodão/Poliéster, Elastano, Algodão",FALSE,CN,retail_maior,35,FALSE
1097,5cf10d573818e44a8e42f255,Summer Beach Wear V-neck Dress Women's Sleeveless Boho Mini Dress,11,28,100,1,3.93,107,48,25,20,7,7,"Mini,Summer,slingdres,summer dress,Women's Fashion,V-neck,Mini dress,boho,beach dress,Sleeveless dress,boho dress,sleeveless,backless,Beach,Dress,casual dress",no_color_specified,2,44,50,435,4.186206897,2. Baixo(100),786,Não Informado,0. Não Informado,None,0,FALSE,FALSE,FALSE,1,Standard Delivery,2. Barato,2. Normal,07. M,Vestido,"Poliéster/Elastano, Algodão/Poliéster, Algodão/Viscose, Viscose/Poliéster",FALSE,CN,retail_maior,155,TRUE
1098,5e8d78b38a5fed4a5a026712,Women's Fashion Spring and Summer O-neck Cotton T-shirt Loose Printed Blouse Casual Short Sleeve Tops Ladies Fashion Plus Size Shirt,5,5,1000,1,4.13,103,59,18,14,4,8,"blouse,Summer,Plus Size,Cotton,Shirt,Sleeve,Spring,Tops,slim,short sleeves,Women's Fashion,Shorts,printed,Ladies,o-neck,Fashion,Casual,T Shirts,Ladies Fashion",winered,50,48,50,32168,3.884543646,3. Médio(1000),826,Vermelho,4. Alto Impacto,Scarcity,0,FALSE,FALSE,FALSE,1,Standard Delivery,2. Barato,2. Normal,06. P (S),"Blusa, Camisa, Camiseta, Shorts, Top","Poliéster/Viscose, Algodão/Poliéster, Algodão, Poliéster, Algodão/Elastano",TRUE,CN,iguais,0,TRUE
1099,5d1ea4a4c3467e6294d1ad0c,2019 Women Fashion Summer Beach Vintage Floral Print Chiffon Dress Camisole Mini Dresses,11,13,100,0,3.87,46,22,9,8,1,6,"Mini,Fashion,Floral print,chiffon,Summer,chiffon dress,plus size dress,Tunic dress,beach dress,Floral dress,Floral,Women's Fashion,Vintage,Print,Beach,Dress,Women",navyblue,50,41,50,27964,3.948612502,2. Baixo(100),774,Azul,3. Médio Impacto,None,0,FALSE,FALSE,FALSE,0,Standard Delivery,2. Barato,2. Normal,06. P (S),"Vestido, Túnica","Algodão/Poliéster, Algodão/Viscose, Poliéster, Poliéster/Viscose, Algodão, Algodão/Denim",FALSE,CN,retail_maior,18,FALSE
1101,5e9e82ea36d82c2330c1b363,Women's Fashion Country Girl Deer Hunting Printed Slim Fit Leggings,13,43,1000,0,4.31,65,44,7,8,2,4,"Leggings,countrygirllegging,high waist,Hunting,Slim Fit,Deer,Printed Leggings,Women's Fashion,Fashion,gothic,printed,deerhuntingprinted,slim,Casual",green,50,40,50,6256,4.101182864,3. Médio(1000),862,Verde,3. Médio Impacto,Scarcity,1,FALSE,TRUE,FALSE,0,Standard Shipping,2. Barato,2. Normal,06. P (S),Não Especificado,"Algodão/Poliéster, Poliéster, Algodão/Elastano, Algodão",TRUE,CN,retail_maior,231,FALSE
1102,5abc519e3c1dc61e44e0667f,2018 Women Cool T-shirt Funny 3d Tshirt Print Two Cat Short Sleeve Summer Tops Tees Teen Graphic Tee Cute Shirt Funny Gifts,8,11,10000,1,4.28,3345,2045,648,354,127,171,"teen,Funny,short sleeves,Shorts,Shirt,Sleeve,cute,graphic tee,Tops,Tee,Cats,womens clothes,T Shirts,Fashion,Print,Girl,Women's Fashion,Women",no_color_specified,50,36,50,20169,4.258515544,4. Alto(10000),856,Não Informado,0. Não Informado,Scarcity,1,FALSE,TRUE,FALSE,1,Standard Delivery,2. Barato,2. Normal,06. P (S),"Camisa, Camiseta, Shorts, Top","Algodão/Poliéster, Poliéster, Algodão",TRUE,CN,retail_maior,38,TRUE
1103,5707400fae8c9365ccb888bd,Sexy Women Bandage Bikini Set Swimsuit Swimwear Bathing Suit,13,11,10000,0,3.9,1184,572,222,192,99,99,"bathing suit,Fashion,bikini set,Suits,Swimwear,Swimsuit,Bikini,bandage bikini,sexy,Swimming,Women's Fashion,Women",purple,50,52,50,9981,4.308385933,4. Alto(10000),780,Roxo,3. Médio Impacto,None,0,FALSE,FALSE,FALSE,0,Standard Delivery,2. Barato,2. Normal,06. P (S),"Biquíni, Conjunto/Terno, Maiô/Biquíni, Moda Praia","Algodão/Poliéster, Nilon/Elastano, Poliéster/Elastano, Poliéster/Algodão, Algodão",FALSE,CN,price_maior,-15,FALSE
1105,5c93384658417d4d433feb91,Women Ladies Fashion Crocheted Lace Summer Dress Maxi Dress Long Dress,8,7,100,0,3.44,63,23,14,8,4,14,"Summer,Fashion,Lace,long dress,Dress,summer dress,Women's Fashion,Party Dress,Ladies,summer dresses,Ladies Fashion,Women",white,50,40,50,5595,3.772654155,2. Baixo(100),688,Branco,1. Baixo Impacto,None,0,FALSE,FALSE,FALSE,0,Standard Delivery,2. Barato,2. Normal,06. P (S),Vestido,"Algodão/Poliéster, Renda, Viscose/Poliéster, Poliéster, Poliéster/Elastano, Algodão/Viscose, Algodão",FALSE,CN,price_maior,-12,FALSE
1106,5ea27927a561041cc3fe56e3,New Summer Fashion V-neck Heart T-shirt O Neck Loose-sleeved Top Women's Cute Fun T-shirt Plus Size,2.81,33,50,0,3.64,14,5,2,5,1,1,"blouse,Summer,Plus Size,Necks,Heart,womens shirt,Tops,short sleeves,V-neck,graphic tee,Women's Fashion,Fashion,cute,Fun,summer shirt,T Shirts",purple,1,43,50,42919,4.105967054,2. Baixo(100),728,Roxo,3. Médio Impacto,None,0,FALSE,FALSE,FALSE,0,Standard Delivery,2. Barato,2. Normal,05. P (XS),"Blusa, Camisa, Camiseta, Top","Poliéster/Viscose, Algodão/Poliéster, Algodão",FALSE,CN,retail_maior,1074,FALSE
1107,5bf38aa52dd62c3a7550a899,20Pairs/lot Summer Ultrathin Transparent Crystal Silk Socks for Women High Elastic Black Nylon Short Socks Female Socks,2,26,10000,1,4.36,2942,1898,509,334,101,100,"Summer,Shorts,Elastic,silksock,thinsock,silk,Socks,Slippers,Crystal,Women's Fashion,Cotton Socks,black,Ankle,Nylon,anklesock,Women",black,50,118,50,21012,4.189843899,4. Alto(10000),872,Preto,4. Alto Impacto,None,1,FALSE,TRUE,FALSE,1,Standard Delivery,2. Barato,2. Normal,16. Outros Itens (Dimensões/Kits/Objetos),Shorts,"Algodão/Poliéster, Algodão, Elastano",FALSE,CN,retail_maior,1200,TRUE
1108,5eb10d32f12bf74120b0fd1e,Women's Fashion Sleeveless Asymmetric Hippie Soul Letter Printed Long Dress Sleeveless Summer Irregular Hem Double Layer Maxi Dress Plus Size,5.84,5,100,0,4.04,24,12,7,2,0,3,"Summer,asymmetrical dress,hippie,long dress,Dress,Plus Size,summer dress,asymmetric,Women's Fashion,Sleeveless dress,boho dress,Midi Dress,sleeveless,t-shirt dress,women dress,printed,Fashion,loose dress,casual dress",green,2,25,50,9470,3.956810982,2. Baixo(100),808,Verde,3. Médio Impacto,None,0,FALSE,FALSE,FALSE,0,Standard Delivery,2. Barato,2. Normal,05. P (XS),"Vestido, Camisa","Viscose/Poliéster, Algodão/Poliéster, Algodão/Viscose, Viscose/Algodão, Poliéster, Algodão",FALSE,CN,price_maior,-14,FALSE
1109,5bce9924df97d42c05eef81e,1Set Lace Bikini Diamond Swimsuit Crystal Women Swimwear Nude Bikinis Brazilian Rhinestone Beachwear Push Up Bikini,16,14,50,0,4,2,1,0,1,0,0,"DIAMOND,Lace,Lace Bikini,crystalbikini,diamondbikini,Rhinestone,diamondbikiniset,Women's Fashion,sportampentertainment,Push up bikini,Women,Bikinis Set,Jewelry,Crystal,nude,Swimsuit,Women's Bikini,beachwearbikini,Swimwear,Bikini,brazilian,Fashion,Swimming",no_color_specified,50,34,50,3063,4.434214822,2. Baixo(100),800,Não Informado,0. Não Informado,None,0,FALSE,FALSE,FALSE,0,Standard Delivery,2. Barato,2. Normal,06. P (S),"Biquíni, Maiô/Biquíni, Moda Praia","Algodão/Poliéster, Nilon/Elastano, Renda, Algodão",FALSE,CN,price_maior,-12,FALSE
1111,5a9fa7ab6bcfa367f9c554c8,S~XXXXXL Summer  Fashion Woman Sexy V-neck Zipper Back Cross Irregular Chiffon Plus size Tank tops,6,38,5000,1,3.82,1442,645,296,247,105,149,"Summer,Vest,Plus Size,Tops & Blouses,Women Vest,zippers,Tops,Cross,tank top,Women Clothing,V-neck,womens tank tops,Fashion,tops for women",pink,50,9,50,6476,4.157659049,4. Alto(10000),764,Rosa,3. Médio Impacto,None,0,FALSE,FALSE,FALSE,1,Standard Delivery,2. Barato,2. Normal,05. P (XS),"Blusa, Regata, Top, Colete","Poliéster/Viscose, Algodão/Poliéster, Algodão, Metal/Plástico",FALSE,CN,retail_maior,533,TRUE
1113,5ef2c54482e1e6221ffc7de9,2020 Fashion Trend Butterfly Print Masks Street Sunscreen Isolation Summer Breathable Washable Face Cover,2.66,9,100,0,5,1,1,0,0,0,0,"butterfly,Summer,Fashion,Breathable,Cover,Print,Masks,Sunscreen,butterflymask,Street,printmask,facecover",no_color_specified,50,63,50,54773,4.437770434,2. Baixo(100),1000,Não Informado,0. Não Informado,None,0,FALSE,FALSE,FALSE,0,Standard Delivery,2. Barato,2. Normal,15. Calçados / Numerações,Não Especificado,"Poliéster, Algodão/Poliéster, Algodão",FALSE,CN,retail_maior,238,FALSE
1115,5cda71c65ea3126b96be1ab9,Swimsuit Female Tankini Tummy Control Swimsuit Vest Printed Swimsuit Matching Swimsuit,16,33,100,1,4.15,61,34,13,7,3,4,"roupas femininas,Vest,Fashion,topsforwomenkleiderdamen,blusasfeminina,Clothes for women,Swimsuit,ropademujer,Women S Clothing,printed,robefemme,summerdressesforwomen,Tankini Swimsuits,Swimming",no_color_specified,50,33,50,2435,3.996714579,2. Baixo(100),830,Não Informado,0. Não Informado,Scarcity,0,FALSE,FALSE,FALSE,1,Standard Delivery,2. Barato,2. Normal,07. M,"Vestido, Conjunto/Terno, Maiô/Biquíni, Top","Algodão/Poliéster, Poliéster, Poliéster/Algodão, Nilon/Elastano, Algodão",TRUE,CN,retail_maior,106,TRUE
1116,5e7ee6ba87a9e742d6894fdc,Women Casual Hippie Soul Letter Printed Long Dress Sleeveless Summer Irregular A-line Dresses Plus Size,8,14,1000,0,3.98,217,122,29,30,12,24,"Summer,long dress,Dress,summer dress,Round neck,Dresses,Women's Fashion,Midi Dress,sleeveless,t-shirt dress,women dress,printed,Women,casual dress",blue,28,25,50,7676,4.039473684,3. Médio(1000),796,Azul,3. Médio Impacto,None,0,FALSE,FALSE,FALSE,0,Standard Delivery,2. Barato,2. Normal,04. PP (XXS),"Vestido, Camisa","Algodão/Poliéster, Algodão/Viscose, Viscose/Poliéster, Poliéster, Algodão",FALSE,CN,retail_maior,75,FALSE
1117,5b326af509dce53d08a6466b,7 Colors Bodycon Dress Women Lady Sexy Sleeveless Bodycon Dress Lace Babydoll Dress Tank Shirt Plus Size S-5XL,5.8,43,20000,1,3.47,2407,917,426,392,226,446,"blouse,Summer,Fashion,Tank,Lace,sundress,fashion vest,sexy shirts,Chiffon Shirt,women tank,Women's Fashion,Plus Size,sleeveless,Dress,sexy,Women,Bodycon Dress,Shirt",armygreen,50,35,50,21210,3.962376238,5. Muito Alto(20000),694,Verde,3. Médio Impacto,None,1,TRUE,FALSE,FALSE,1,Standard Delivery,2. Barato,2. Normal,06. P (S),"Blusa, Vestido, Camisa","Poliéster/Viscose, Poliéster/Elastano, Poliéster, Algodão/Poliéster, Renda, Algodão",FALSE,CN,retail_maior,641,TRUE
1119,5e76bdc3e92186db5697bf62,7 Colors Couple Summer Indoor and Outdoor Leisure Walking Slippers Hollow Flat Sandals,7,6,100,0,4.09,57,27,17,7,3,3,"Sandals & Flip Flops,Outdoor,Summer,Couple,Indoor,Men's Sandals,Leisure,Slippers,balckandwhite,sandals for women,Sandals,Home & Garden,Summer Fashion",black,50,139,50,3038,4.342659645,2. Baixo(100),818,Preto,4. Alto Impacto,Scarcity,0,FALSE,FALSE,FALSE,0,Standard Delivery,2. Barato,2. Normal,06. P (S),Não Especificado,"Algodão/Poliéster, Algodão",TRUE,CN,price_maior,-14,FALSE
1120,5ea3d34c7e458d258289cdfe,Women Loose Casual Printed V-Neck Long Dress Plus Size Wave Point Dress Summer Dress,12,11,1000,1,3.64,50,19,9,13,3,6,"Summer,Plus Size,long dress,Tops,Loose,V-neck,Casual,Women's Fashion,printed,summer dress,Dress,Women Fashion,Women",red,23,31,50,3762,3.797448166,3. Médio(1000),728,Vermelho,4. Alto Impacto,Scarcity,0,FALSE,FALSE,FALSE,1,Standard Delivery,2. Barato,2. Normal,08. G (L),"Vestido, Top","Algodão/Poliéster, Viscose/Poliéster, Poliéster, Algodão/Viscose, Algodão",TRUE,CN,price_maior,-8,TRUE
1121,5eba5b1c29367c77b5c0eb35,Sexy Women's Summer Casual Sleeveless Evening Party Backless Beachwear Mini Dress,2.89,7,50,0,5,1,1,0,0,0,0,"Mini,womens dresses,Summer,Patchwork,Dress,Mini dress,Women's Fashion,Women S Clothing,backless,party,summer dresses,sleeveless,sexy,Casual",green,1,37,50,30,3.733333333,2. Baixo(100),1000,Verde,3. Médio Impacto,None,0,FALSE,FALSE,FALSE,0,Standard Delivery,2. Barato,2. Normal,04. PP (XXS),Vestido,"Poliéster/Elastano, Algodão/Poliéster, Poliéster, Algodão/Viscose, Algodão",FALSE,CN,retail_maior,142,FALSE
1122,5eb96af6de96f304f1437bc0,Spring and Summer New Tik Tok Ing Endless Loose Large Size Short Sleeve Crop Top and Shorts Set,8,56,50,1,4.67,6,4,2,0,0,0,"Summer,Two-Piece Suits,Sleeve,Shorts,Spring,Tops,short sleeves,sport suit women,Fashion,Sport Suits,suits for women,jogging suits for women,women sport suit,tiktoktshirt,womens shorts suit",white,3,19,50,47,3.872340426,2. Baixo(100),934,Branco,1. Baixo Impacto,Scarcity,0,FALSE,FALSE,FALSE,1,Standard Delivery,2. Barato,2. Normal,04. PP (XXS),"Camisa, Camiseta, Shorts, Conjunto/Terno, Top","Algodão/Poliéster, Poliéster/Algodão, Algodão",TRUE,US,retail_maior,600,TRUE
1123,5e9e96da6c4bc104801ae477,Women's Summer Fashion Spaghetti Strap Floral Print Tie Front Mini Dress Dresses Plus Size XS-8XL,9,8,100,0,3.71,51,27,5,7,1,11,"Mini,slim dress,Plus Size,Floral print,women dresses,Spaghetti,Dress,Print,Women's Fashion,Mini dress,women dress,beach dress,Sleeveless dress,Summer,summer dresses,Girls Dresses,Party Dresses,Fashion,Floral,casual dress",grey,50,21,50,5939,4.070213841,2. Baixo(100),742,Cinzento,2. Baixo a Médio Impacto,None,0,FALSE,FALSE,FALSE,0,Standard Delivery,2. Barato,2. Normal,05. P (XS),Vestido,"Algodão/Poliéster, Algodão/Viscose, Poliéster/Viscose, Poliéster/Elastano, Poliéster, Algodão/Elastano, Algodão",FALSE,CN,price_maior,-11,FALSE
